,Satellite Name,Epoch,First Derivative Mean Motion,Second Derivative Mean Motion,BSTAR Drag Term,Element Set Number,Inclination (degrees),Right Ascension of the Ascending Node (degrees),Eccentricity,Argument of Perigee (degrees),Mean Anomaly (degrees),Mean Motion (revolutions per day),Revolution Number at Epoch,Epoch Date,Epoch Time
149,40055U 14034C,2022-02-03 09:18:58.786560,4.45e-06,0.0,0.0,999,98.3344,187.1387,0.0015279,66.8756,293.4061,14.75192916,40895,2022-02-03,09:18:58.786560
148,40055U 14034C,2022-02-03 15:49:40.218528,5.43e-06,0.0,0.0,999,98.3345,187.4181,0.0015278,66.0877,294.1929,14.75193873,40902,2022-02-03,15:49:40.218528
150,40055U 14034C,2022-02-03 15:49:40.218528,5.43e-06,0.0,0.0,999,98.3345,187.4181,0.0015278,66.0877,294.1929,14.75193873,40899,2022-02-03,15:49:40.218528
151,40055U 14034C,2022-02-04 04:51:03.140352,6.17e-06,0.0,0.0,999,98.3345,187.977,0.0015268,64.5004,295.7781,14.75194854,40910,2022-02-04,04:51:03.140352
152,40055U 14034C,2022-02-04 09:44:04.219296,6.22e-06,0.0,0.0,999,98.3345,188.1865,0.0015261,63.8886,296.3891,14.75195156,40913,2022-02-04,09:44:04.219296
153,40055U 14034C,2022-02-04 09:44:04.219296,6.22e-06,0.0,0.0,999,98.3345,188.1865,0.0015261,63.8886,296.3891,14.75195156,40910,2022-02-04,09:44:04.219296
154,40055U 14034C,2022-02-04 16:14:45.651264,5.98e-06,0.0,0.0,999,98.3346,188.4659,0.0015254,63.0981,297.1784,14.75195384,40917,2022-02-04,16:14:45.651264
155,40055U 14034C,2022-02-04 21:07:46.699968,7.09e-06,0.0,0.0,999,98.3346,188.6755,0.001525,62.4953,297.7803,14.75196333,40917,2022-02-04,21:07:46.699968
156,40055U 14034C,2022-02-05 03:38:28.116384,7.1e-06,0.0,0.0,999,98.3346,188.9549,0.0015239,61.6995,298.5749,14.75196682,40924,2022-02-05,03:38:28.116384
158,40055U 14034C,2022-02-05 10:09:09.538848,6.92e-06,0.0,0.0,999,98.3347,189.2343,0.0015229,60.8973,299.3758,14.75196932,40925,2022-02-05,10:09:09.538848
157,40055U 14034C,2022-02-05 10:09:09.538848,6.92e-06,0.0,0.0,999,98.3347,189.2343,0.0015229,60.8973,299.3758,14.75196932,40928,2022-02-05,10:09:09.538848
159,40055U 14034C,2022-02-05 16:39:50.957856,6.81e-06,0.0,0.0,999,98.3347,189.5137,0.0015222,60.0953,300.1765,14.75197188,40932,2022-02-05,16:39:50.957856
160,40055U 14034C,2022-02-06 04:03:33.400512,6.64e-06,0.0,0.0,999,98.3348,190.0027,0.0015198,58.6907,301.5786,14.75197757,40939,2022-02-06,04:03:33.400512
161,40055U 14034C,2022-02-06 08:56:34.448352,6.54e-06,0.0,0.0,999,98.3348,190.2123,0.0015189,58.072,302.1963,14.75197983,40942,2022-02-06,08:56:34.448352
162,40055U 14034C,2022-02-06 08:56:34.448352,6.54e-06,0.0,0.0,999,98.3348,190.2123,0.0015189,58.072,302.1963,14.75197983,40939,2022-02-06,08:56:34.448352
163,40055U 14034C,2022-02-06 21:57:57.225888,6.23e-06,0.0,0.0,999,98.3349,190.7711,0.0015169,56.4772,303.7883,14.75198556,40947,2022-02-06,21:57:57.225888
164,40055U 14034C,2022-02-06 23:35:37.568544,6.22e-06,0.0,0.0,999,98.3348,190.8409,0.0015166,56.2678,303.9972,14.75198645,40951,2022-02-06,23:35:37.568544
165,40055U 14034C,2022-02-07 09:21:39.622752,6.08e-06,0.0,0.0,999,98.3349,191.2601,0.001515,55.0604,305.2024,14.75199156,40954,2022-02-07,09:21:39.622752
166,40055U 14034C,2022-02-08 04:53:43.700928,6.28e-06,0.0,0.0,999,98.335,192.0984,0.0015119,52.6567,307.6016,14.7520037,40969,2022-02-08,04:53:43.700928
167,40055U 14034C,2022-02-08 09:46:44.706432,6.27e-06,0.0,0.0,999,98.335,192.308,0.001511,52.038,308.219,14.75200674,40972,2022-02-08,09:46:44.706432
168,40055U 14034C,2022-02-08 09:46:44.706432,6.27e-06,0.0,0.0,999,98.335,192.308,0.001511,52.038,308.219,14.75200674,40969,2022-02-08,09:46:44.706432
169,40055U 14034C,2022-02-08 16:17:26.045088,6.06e-06,0.0,0.0,999,98.3351,192.5874,0.00151,51.2372,309.0183,14.75200934,40976,2022-02-08,16:17:26.045088
171,40055U 14034C,2022-02-08 21:10:27.040224,5.57e-06,0.0,0.0,999,98.3351,192.797,0.0015089,50.6346,309.6196,14.75200994,40976,2022-02-08,21:10:27.040224
170,40055U 14034C,2022-02-08 22:48:07.374240,5.54e-06,0.0,0.0,999,98.3351,192.8668,0.0015085,50.4288,309.8249,14.75201059,40980,2022-02-08,22:48:07.374240
172,40055U 14034C,2022-02-09 10:11:49.698528,6.75e-06,0.0,0.0,999,98.3351,193.3558,0.001506,48.964,311.2867,14.75202306,40987,2022-02-09,10:11:49.698528
173,40055U 14034C,2022-02-09 10:11:49.698528,6.75e-06,0.0,0.0,999,98.3351,193.3558,0.001506,48.964,311.2867,14.75202306,40984,2022-02-09,10:11:49.698528
174,40055U 14034C,2022-02-09 16:42:31.013856,6.62e-06,0.0,0.0,999,98.3352,193.6352,0.0015048,48.158,312.091,14.75202598,40991,2022-02-09,16:42:31.013856
175,40055U 14034C,2022-02-09 23:13:12.339552,5.02e-06,0.0,0.0,999,98.3352,193.9146,0.0015026,47.3272,312.9199,14.75202071,40995,2022-02-09,23:13:12.339552
176,40055U 14034C,2022-02-10 08:59:14.284896,6.06e-06,0.0,0.0,999,98.3353,194.3338,0.0015004,46.0628,314.1815,14.75203199,41001,2022-02-10,08:59:14.284896
177,40055U 14034C,2022-02-10 08:59:14.284896,6.06e-06,0.0,0.0,999,98.3353,194.3338,0.0015004,46.0628,314.1815,14.75203199,40998,2022-02-10,08:59:14.284896
178,40055U 14034C,2022-02-10 15:29:55.570848,6.31e-06,0.0,0.0,999,98.3353,194.6132,0.0014989,45.2438,314.9987,14.75203724,41005,2022-02-10,15:29:55.570848
179,40055U 14034C,2022-02-10 22:00:36.841248,6.86e-06,0.0,0.0,999,98.3354,194.8926,0.0014979,44.4543,315.7864,14.75204474,41006,2022-02-10,22:00:36.841248
180,40055U 14034C,2022-02-10 23:38:17.160576,6.87e-06,0.0,0.0,999,98.3354,194.9625,0.0014976,44.2562,315.9841,14.75204575,41010,2022-02-10,23:38:17.160576
181,40055U 14034C,2022-02-11 09:24:19.055808,6.92e-06,0.0,0.0,999,98.3355,195.3817,0.0014956,43.0224,317.215,14.75205235,41016,2022-02-11,09:24:19.055808
182,40055U 14034C,2022-02-11 09:24:19.055808,6.92e-06,0.0,0.0,999,98.3355,195.3817,0.0014956,43.0224,317.215,14.75205235,41013,2022-02-11,09:24:19.055808
184,40055U 14034C,2022-02-11 22:25:41.589696,6.86e-06,0.0,0.0,999,98.3356,195.9406,0.001493,41.4038,318.8299,14.75205944,41021,2022-02-11,22:25:41.589696
183,40055U 14034C,2022-02-12 03:18:42.525216,6.89e-06,0.0,0.0,999,98.3356,196.1502,0.0014919,40.7773,319.4549,14.75206238,41027,2022-02-12,03:18:42.525216
186,40055U 14034C,2022-02-12 09:49:23.760192,7.1e-06,0.0,0.0,999,98.3356,196.4296,0.0014905,39.9854,320.2448,14.75206795,41028,2022-02-12,09:49:23.760192
185,40055U 14034C,2022-02-12 09:49:23.760192,7.1e-06,0.0,0.0,999,98.3356,196.4296,0.0014905,39.9854,320.2448,14.75206795,41031,2022-02-12,09:49:23.760192
187,40055U 14034C,2022-02-12 21:13:05.941920,6.57e-06,0.0,0.0,999,98.3357,196.9187,0.0014878,38.5468,321.6799,14.75207128,41038,2022-02-12,21:13:05.941920
188,40055U 14034C,2022-02-13 00:28:26.555520,6.58e-06,0.0,0.0,999,98.3357,197.0584,0.0014869,38.1296,322.0961,14.75207317,41040,2022-02-13,00:28:26.555520
189,40055U 14034C,2022-02-13 08:36:48.072672,6.44e-06,0.0,0.0,999,98.3357,197.4077,0.0014847,37.0602,323.1629,14.75207766,41045,2022-02-13,08:36:48.072672
190,40055U 14034C,2022-02-13 08:36:48.072672,6.44e-06,0.0,0.0,999,98.3357,197.4077,0.0014847,37.0602,323.1629,14.75207766,41042,2022-02-13,08:36:48.072672
191,40055U 14034C,2022-02-14 04:08:51.707616,6.54e-06,0.0,0.0,999,98.3358,198.2461,0.0014797,34.5746,325.6421,14.75208965,41057,2022-02-14,04:08:51.707616
192,40055U 14034C,2022-02-14 09:01:52.605120,5.99e-06,0.0,0.0,999,98.3359,198.4556,0.0014785,33.9612,326.2539,14.75208997,41060,2022-02-14,09:01:52.605120
193,40055U 14034C,2022-02-14 09:01:52.605120,5.99e-06,0.0,0.0,999,98.3359,198.4556,0.0014785,33.9612,326.2539,14.75208997,41057,2022-02-14,09:01:52.605120
194,40055U 14034C,2022-02-14 23:40:55.287264,5.67e-06,0.0,0.0,999,98.336,199.0844,0.0014749,32.1321,328.0783,14.75209721,41069,2022-02-14,23:40:55.287264
195,40055U 14034C,2022-02-15 09:26:57.056352,5.27e-06,0.0,0.0,999,98.3361,199.5036,0.0014728,30.9013,329.3058,14.75210105,41075,2022-02-15,09:26:57.056352
196,40055U 14034C,2022-02-15 09:26:57.056352,5.27e-06,0.0,0.0,999,98.3361,199.5036,0.0014728,30.9013,329.3058,14.75210105,41072,2022-02-15,09:26:57.056352
197,40055U 14034C,2022-02-15 17:35:18.519936,5.03e-06,0.0,0.0,999,98.3362,199.853,0.0014711,29.8753,330.3291,14.75210468,41080,2022-02-15,17:35:18.519936
198,40055U 14034C,2022-02-15 20:50:39.104160,4.82e-06,0.0,0.0,999,98.3362,199.9927,0.0014701,29.4846,330.7188,14.75210566,41079,2022-02-15,20:50:39.104160
203,40055U 14034C,2022-02-16 00:05:59.688384,4.72e-06,0.0,0.0,999,98.3362,200.1324,0.0014691,29.0467,331.1555,14.75210683,41084,2022-02-16,00:05:59.688384
199,40055U 14034C,2022-02-16 09:52:01.429824,5.11e-06,0.0,0.0,999,98.3363,200.5516,0.0014669,27.7936,332.4052,14.75211431,41090,2022-02-16,09:52:01.429824
200,40055U 14034C,2022-02-16 09:52:01.429824,5.11e-06,0.0,0.0,999,98.3363,200.5516,0.0014669,27.7936,332.4052,14.75211431,41087,2022-02-16,09:52:01.429824
201,40055U 14034C,2022-02-16 16:22:42.568896,5.24e-06,0.0,0.0,999,98.3364,200.8311,0.0014652,26.9751,333.2216,14.75211903,41094,2022-02-16,16:22:42.568896
202,40055U 14034C,2022-02-16 21:15:43.427520,5.22e-06,0.0,0.0,999,98.3364,201.0407,0.0014637,26.3356,333.8593,14.75212183,41094,2022-02-16,21:15:43.427520
204,40055U 14034C,2022-02-17 03:46:24.565728,5.19e-06,0.0,0.0,999,98.3364,201.3202,0.001462,25.4925,334.7001,14.75212504,41101,2022-02-17,03:46:24.565728
205,40055U 14034C,2022-02-17 10:17:05.698752,5.05e-06,0.0,0.0,999,98.3364,201.5997,0.0014605,24.6272,335.563,14.75212802,41105,2022-02-17,10:17:05.698752
206,40055U 14034C,2022-02-17 10:17:05.698752,5.05e-06,0.0,0.0,999,98.3364,201.5997,0.0014605,24.6272,335.563,14.75212802,41102,2022-02-17,10:17:05.698752
207,40055U 14034C,2022-02-17 21:40:47.692992,4.29e-06,0.0,0.0,999,98.3365,202.0888,0.0014572,23.1567,337.0295,14.75212937,41109,2022-02-17,21:40:47.692992
208,40055U 14034C,2022-02-17 23:18:27.975168,4.27e-06,0.0,0.0,999,98.3366,202.1587,0.0014568,22.9479,337.2377,14.75213,41113,2022-02-17,23:18:27.975168
209,40055U 14034C,2022-02-18 09:04:29.661312,4.46e-06,0.0,0.0,999,98.3366,202.5779,0.0014541,21.6841,338.498,14.75213577,41119,2022-02-18,09:04:29.661312
210,40055U 14034C,2022-02-18 09:04:29.661312,4.46e-06,0.0,0.0,999,98.3366,202.5779,0.0014541,21.6841,338.498,14.75213577,41116,2022-02-18,09:04:29.661312
211,40055U 14034C,2022-02-18 22:05:51.889344,4.22e-06,0.0,0.0,999,98.3367,203.1369,0.0014503,20.0186,340.1588,14.75214102,41124,2022-02-18,22:05:51.889344
212,40055U 14034C,2022-02-18 23:43:32.165472,4.23e-06,0.0,0.0,999,98.3367,203.2067,0.00145,19.8052,340.3716,14.75214186,41128,2022-02-18,23:43:32.165472
214,40055U 14034C,2022-02-19 09:29:33.820512,4.74e-06,0.0,0.0,999,98.3368,203.6259,0.0014475,18.5295,341.6437,14.75214921,41131,2022-02-19,09:29:33.820512
213,40055U 14034C,2022-02-19 09:29:33.820512,4.74e-06,0.0,0.0,999,98.3368,203.6259,0.0014475,18.5295,341.6437,14.75214921,41134,2022-02-19,09:29:33.820512
215,40055U 14034C,2022-02-19 20:53:15.738720,4.66e-06,0.0,0.0,999,98.3369,204.1151,0.0014441,17.0834,343.0857,14.75215426,41141,2022-02-19,20:53:15.738720
216,40055U 14034C,2022-02-20 00:08:36.284928,4.09e-06,0.0,0.0,999,98.3369,204.2548,0.0014428,16.6576,343.5103,14.75215265,41143,2022-02-20,00:08:36.284928
217,40055U 14034C,2022-02-20 09:54:37.911456,4.87e-06,0.0,0.0,999,98.3369,204.674,0.0014403,15.4016,344.7628,14.75216127,41149,2022-02-20,09:54:37.911456
218,40055U 14034C,2022-02-20 09:54:37.911456,4.87e-06,0.0,0.0,999,98.3369,204.674,0.0014403,15.4016,344.7628,14.75216127,41146,2022-02-20,09:54:37.911456
219,40055U 14034C,2022-02-20 16:25:19.002144,4.72e-06,0.0,0.0,999,98.337,204.9535,0.0014385,14.5594,345.6026,14.7521629,41153,2022-02-20,16:25:19.002144
220,40055U 14034C,2022-02-20 16:25:19.002144,4.72e-06,0.0,0.0,999,98.337,204.9535,0.0014385,14.5594,345.6026,14.7521629,41150,2022-02-20,16:25:19.002144
221,40055U 14034C,2022-02-21 00:33:40.356000,4.17e-06,0.0,0.0,999,98.337,205.3029,0.0014362,13.439,346.7197,14.75216315,41158,2022-02-21,00:33:40.356000
222,40055U 14034C,2022-02-21 10:19:41.962656,4.49e-06,0.0,0.0,999,98.3371,205.7222,0.0014335,12.1685,347.9867,14.75216913,41164,2022-02-21,10:19:41.962656
223,40055U 14034C,2022-02-21 16:50:23.024832,4.47e-06,0.0,0.0,999,98.3372,206.0017,0.0014317,11.3228,348.8299,14.75217187,41168,2022-02-21,16:50:23.024832
224,40055U 14034C,2022-02-21 21:43:23.821248,4.71e-06,0.0,0.0,999,98.3372,206.2113,0.0014301,10.6778,349.4731,14.75217543,41168,2022-02-21,21:43:23.821248
225,40055U 14034C,2022-02-21 23:21:04.085280,4.71e-06,0.0,0.0,999,98.3372,206.2812,0.0014297,10.466,349.6843,14.75217613,41172,2022-02-21,23:21:04.085280
226,40055U 14034C,2022-02-22 09:07:05.666880,4.31e-06,0.0,0.0,999,98.3372,206.7004,0.001427,9.172,350.9746,14.75217835,41178,2022-02-22,09:07:05.666880
227,40055U 14034C,2022-02-22 09:07:05.666880,4.31e-06,0.0,0.0,999,98.3372,206.7004,0.001427,9.172,350.9746,14.75217835,41175,2022-02-22,09:07:05.666880
229,40055U 14034C,2022-02-22 15:37:46.702272,4.63e-06,0.0,0.0,999,98.3373,206.9799,0.0014251,8.3323,351.8119,14.75218346,41179,2022-02-22,15:37:46.702272
228,40055U 14034C,2022-02-22 15:37:46.702272,4.63e-06,0.0,0.0,999,98.3373,206.9799,0.0014251,8.3323,351.8119,14.75218346,41182,2022-02-22,15:37:46.702272
230,40055U 14034C,2022-02-22 23:46:08.023296,4.21e-06,0.0,0.0,999,98.3374,207.3293,0.0014226,7.2621,352.879,14.75218439,41187,2022-02-22,23:46:08.023296
231,40055U 14034C,2022-02-23 09:32:09.585024,4.08e-06,0.0,0.0,999,98.3374,207.7486,0.00142,5.9754,354.1621,14.7521879,41193,2022-02-23,09:32:09.585024
232,40055U 14034C,2022-02-23 09:32:09.585024,4.08e-06,0.0,0.0,999,98.3374,207.7486,0.00142,5.9754,354.1621,14.7521879,41190,2022-02-23,09:32:09.585024
233,40055U 14034C,2022-02-24 03:26:32.414208,4.21e-06,0.0,0.0,999,98.3376,208.5173,0.0014148,3.6415,356.4894,14.75219629,41204,2022-02-24,03:26:32.414208
234,40055U 14034C,2022-02-24 09:57:13.431456,4.41e-06,0.0,0.0,999,98.3376,208.7968,0.0014128,2.8128,357.3157,14.75220045,41205,2022-02-24,09:57:13.431456
236,40055U 14034C,2022-02-24 21:20:55.215744,3.98e-06,0.0,0.0,999,98.3378,209.2859,0.0014093,1.314,358.8102,14.75220278,41212,2022-02-24,21:20:55.215744
235,40055U 14034C,2022-02-24 22:58:35.470272,3.97e-06,0.0,0.0,999,98.3378,209.3558,0.0014088,1.0936,359.03,14.75220331,41216,2022-02-24,22:58:35.470272
237,40055U 14034C,2022-02-25 00:36:15.715296,4.32e-06,0.0,0.0,999,98.3378,209.4257,0.0014085,0.863,359.2599,14.75220594,41217,2022-02-25,00:36:15.715296
238,40055U 14034C,2022-02-25 10:22:17.219136,4.33e-06,0.0,0.0,999,98.3378,209.845,0.0014061,359.5154,0.6038,14.75221031,41223,2022-02-25,10:22:17.219136
239,40055U 14034C,2022-02-25 23:23:39.221664,4.18e-06,0.0,0.0,999,98.3379,210.404,0.0014027,357.7454,2.3689,14.75221477,41231,2022-02-25,23:23:39.221664
240,40055U 14034C,2022-02-26 09:09:40.705632,4.27e-06,0.0,0.0,999,98.338,210.8233,0.0014,356.4403,3.6703,14.75221957,41237,2022-02-26,09:09:40.705632
241,40055U 14034C,2022-02-26 09:09:40.705632,4.27e-06,0.0,0.0,999,98.338,210.8233,0.0014,356.4403,3.6703,14.75221957,41234,2022-02-26,09:09:40.705632
242,40055U 14034C,2022-02-26 15:40:21.690048,4.34e-06,0.0,0.0,999,98.338,211.1028,0.001398,355.5801,4.5282,14.7522228,41241,2022-02-26,15:40:21.690048
243,40055U 14034C,2022-02-26 20:33:22.429440,3.74e-06,0.0,0.0,999,98.3381,211.3125,0.0013965,354.9211,5.1853,14.7522218,41241,2022-02-26,20:33:22.429440
244,40055U 14034C,2022-02-26 23:48:42.921216,3.67e-06,0.0,0.0,999,98.3381,211.4522,0.0013961,354.4608,5.6443,14.75222267,41246,2022-02-26,23:48:42.921216
245,40055U 14034C,2022-02-27 09:34:44.384448,4.25e-06,0.0,0.0,999,98.3382,211.8716,0.0013937,353.1485,6.953,14.75222981,41252,2022-02-27,09:34:44.384448
246,40055U 14034C,2022-02-27 09:34:44.384448,4.25e-06,0.0,0.0,999,98.3382,211.8716,0.0013937,353.1485,6.953,14.75222981,41249,2022-02-27,09:34:44.384448
247,40055U 14034C,2022-02-27 17:43:05.581056,4.67e-06,0.0,0.0,999,98.3383,212.221,0.0013913,352.0718,8.0268,14.75223604,41257,2022-02-27,17:43:05.581056
248,40055U 14034C,2022-02-27 20:58:26.068512,4.58e-06,0.0,0.0,999,98.3383,212.3608,0.0013903,351.6333,8.4641,14.7522369,41256,2022-02-27,20:58:26.068512
249,40055U 14034C,2022-02-28 00:13:46.549056,4.59e-06,0.0,0.0,999,98.3383,212.5005,0.0013898,351.1917,8.9045,14.75223824,41261,2022-02-28,00:13:46.549056
250,40055U 14034C,2022-02-28 09:59:47.996736,4.76e-06,0.0,0.0,999,98.3384,212.9198,0.0013877,349.8403,10.2522,14.75224277,41267,2022-02-28,09:59:47.996736
251,40055U 14034C,2022-02-28 09:59:47.996736,4.76e-06,0.0,0.0,999,98.3384,212.9198,0.0013877,349.8403,10.2522,14.75224277,41264,2022-02-28,09:59:47.996736
252,40055U 14034C,2022-02-28 21:23:29.664384,4.44e-06,0.0,0.0,999,98.3385,213.409,0.0013844,348.3015,11.7869,14.75224576,41271,2022-02-28,21:23:29.664384
253,40055U 14034C,2022-02-28 23:01:09.900768,4.46e-06,0.0,0.0,999,98.3385,213.4789,0.0013839,348.0824,12.0055,14.7522465,41275,2022-02-28,23:01:09.900768
254,40055U 14034C,2022-03-01 08:47:11.317344,4.54e-06,0.0,0.0,999,98.3385,213.8983,0.0013812,346.7444,13.3399,14.75225083,41281,2022-03-01,08:47:11.317344
255,40055U 14034C,2022-03-01 08:47:11.317344,4.54e-06,0.0,0.0,999,98.3385,213.8983,0.0013812,346.7444,13.3399,14.75225083,41278,2022-03-01,08:47:11.317344
256,40055U 14034C,2022-03-01 21:48:33.192000,4.39e-06,0.0,0.0,999,98.3386,214.4574,0.0013773,344.9736,15.1061,14.75225563,41286,2022-03-01,21:48:33.192000
257,40055U 14034C,2022-03-01 23:26:13.426656,4.37e-06,0.0,0.0,999,98.3386,214.5273,0.0013767,344.7597,15.3194,14.75225607,41290,2022-03-01,23:26:13.426656
258,40055U 14034C,2022-03-02 09:12:14.827680,4.29e-06,0.0,0.0,999,98.3387,214.9466,0.0013737,343.4366,16.6391,14.75225961,41296,2022-03-02,09:12:14.827680
259,40055U 14034C,2022-03-02 09:12:14.827680,4.29e-06,0.0,0.0,999,98.3387,214.9466,0.0013737,343.4366,16.6391,14.75225961,41293,2022-03-02,09:12:14.827680
260,40055U 14034C,2022-03-02 20:35:56.439168,4.16e-06,0.0,0.0,999,98.3388,215.4358,0.0013711,341.881,18.1907,14.75226396,41300,2022-03-02,20:35:56.439168
261,40055U 14034C,2022-03-03 03:06:37.357056,4.15e-06,0.0,0.0,999,98.3388,215.7153,0.0013688,341.0035,19.066,14.75226648,41307,2022-03-03,03:06:37.357056
262,40055U 14034C,2022-03-03 09:37:18.278400,4.67e-06,0.0,0.0,999,98.3389,215.9949,0.0013665,340.1371,19.9303,14.75227178,41311,2022-03-03,09:37:18.278400
263,40055U 14034C,2022-03-03 09:37:18.278400,4.67e-06,0.0,0.0,999,98.3389,215.9949,0.0013665,340.1371,19.9303,14.75227178,41308,2022-03-03,09:37:18.278400
264,40055U 14034C,2022-03-03 16:07:59.185920,5e-06,0.0,0.0,999,98.339,216.2745,0.0013647,339.2663,20.799,14.75227624,41315,2022-03-03,16:07:59.185920
265,40055U 14034C,2022-03-03 21:00:59.864832,4.45e-06,0.0,0.0,999,98.339,216.4841,0.0013629,338.5923,21.4713,14.75227559,41315,2022-03-03,21:00:59.864832
266,40055U 14034C,2022-03-04 00:16:20.317728,4.49e-06,0.0,0.0,999,98.339,216.6239,0.0013623,338.1391,21.9234,14.75227693,41320,2022-03-04,00:16:20.317728
267,40055U 14034C,2022-03-04 10:02:21.666048,5.21e-06,0.0,0.0,999,98.3391,217.0433,0.0013603,336.785,23.2742,14.75228471,41326,2022-03-04,10:02:21.666048
268,40055U 14034C,2022-03-04 10:02:21.666048,5.21e-06,0.0,0.0,999,98.3391,217.0433,0.0013603,336.785,23.2742,14.75228471,41323,2022-03-04,10:02:21.666048
269,40055U 14034C,2022-03-04 16:33:02.558016,4.4e-06,0.0,0.0,999,98.3391,217.3228,0.0013584,335.8917,24.1653,14.75228308,41330,2022-03-04,16:33:02.558016
270,40055U 14034C,2022-03-04 16:33:02.558016,4.4e-06,0.0,0.0,999,98.3391,217.3228,0.0013584,335.8917,24.1653,14.75228308,41327,2022-03-04,16:33:02.558016
271,40055U 14034C,2022-03-05 03:56:44.096064,6.11e-06,0.0,0.0,999,98.3392,217.8121,0.0013562,334.3049,25.7484,14.75229717,41337,2022-03-05,03:56:44.096064
272,40055U 14034C,2022-03-05 08:49:44.749920,6.19e-06,0.0,0.0,999,98.3392,218.0218,0.0013553,333.6189,26.4328,14.75230011,41340,2022-03-05,08:49:44.749920
273,40055U 14034C,2022-03-05 08:49:44.749920,6.19e-06,0.0,0.0,999,98.3392,218.0218,0.0013553,333.6189,26.4328,14.75230011,41337,2022-03-05,08:49:44.749920
274,40055U 14034C,2022-03-05 20:13:26.274144,6.39e-06,0.0,0.0,999,98.3393,218.511,0.0013519,332.0463,28.0017,14.75230646,41347,2022-03-05,20:13:26.274144
275,40055U 14034C,2022-03-05 21:51:06.460416,7.65e-06,0.0,0.0,999,98.3394,218.5809,0.0013514,331.8306,28.217,14.75231509,41345,2022-03-05,21:51:06.460416
276,40055U 14034C,2022-03-05 23:28:46.672608,7.67e-06,0.0,0.0,999,98.3394,218.6508,0.001351,331.6073,28.4397,14.75231608,41349,2022-03-05,23:28:46.672608
277,40055U 14034C,2022-03-06 09:14:47.939712,7.71e-06,0.0,0.0,999,98.3394,219.0702,0.0013488,330.2541,29.7899,14.75232189,41355,2022-03-06,09:14:47.939712
278,40055U 14034C,2022-03-06 09:14:47.939712,7.71e-06,0.0,0.0,999,98.3394,219.0702,0.0013488,330.2541,29.7899,14.75232189,41352,2022-03-06,09:14:47.939712
279,40055U 14034C,2022-03-06 15:45:28.797984,7.26e-06,0.0,0.0,999,98.3395,219.3497,0.0013469,329.3565,30.6855,14.75232246,41359,2022-03-06,15:45:28.797984
280,40055U 14034C,2022-03-06 15:45:28.797984,7.26e-06,0.0,0.0,999,98.3395,219.3497,0.0013469,329.3565,30.6855,14.75232246,41356,2022-03-06,15:45:28.797984
281,40055U 14034C,2022-03-07 03:09:10.267776,6.69e-06,0.0,0.0,999,98.3396,219.839,0.0013447,327.7373,32.3012,14.75232532,41366,2022-03-07,03:09:10.267776
282,40055U 14034C,2022-03-07 09:39:51.102720,6.97e-06,0.0,0.0,999,98.3396,220.1186,0.0013433,326.8406,33.1958,14.75233038,41370,2022-03-07,09:39:51.102720
283,40055U 14034C,2022-03-07 09:39:51.102720,6.97e-06,0.0,0.0,999,98.3396,220.1186,0.0013433,326.8406,33.1958,14.75233038,41367,2022-03-07,09:39:51.102720
284,40055U 14034C,2022-03-07 16:10:31.931616,6.92e-06,0.0,0.0,999,98.3397,220.3982,0.0013418,325.9465,34.0881,14.75233344,41374,2022-03-07,16:10:31.931616
285,40055U 14034C,2022-03-07 21:03:32.547456,7.04e-06,0.0,0.0,999,98.3397,220.6079,0.0013407,325.2622,34.7709,14.75233684,41374,2022-03-07,21:03:32.547456
286,40055U 14034C,2022-03-08 05:11:53.555712,6.87e-06,0.0,0.0,999,98.3398,220.9573,0.001339,324.1108,35.9199,14.75234053,41382,2022-03-08,05:11:53.555712
287,40055U 14034C,2022-03-08 10:04:54.157728,6.9e-06,0.0,0.0,999,98.3398,221.167,0.0013384,323.4187,36.6105,14.75234371,41385,2022-03-08,10:04:54.157728
288,40055U 14034C,2022-03-08 10:04:54.157728,6.9e-06,0.0,0.0,999,98.3398,221.167,0.0013384,323.4187,36.6105,14.75234371,41382,2022-03-08,10:04:54.157728
289,40055U 14034C,2022-03-08 16:35:34.968480,7e-06,0.0,0.0,999,98.3399,221.4466,0.0013369,322.5156,37.5119,14.75234749,41389,2022-03-08,16:35:34.968480
